"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"37083211000001101","38840711000001104","Clarithromycin 250mg/5ml oral suspension","Clarithromycin","Clarithromycin 250mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"41942511000001108","793311000001106","Cefaclor 125mg/5ml oral suspension","Cefaclor","Distaclor 125mg/5ml oral suspension (Flynn Pharma Ltd)"
"41942511000001108","612411000001100","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"41942511000001108","890411000001105","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"41942511000001108","171911000001109","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Ranbaxy (UK) Ltd)"
"41942511000001108","4113911000001107","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41942511000001108","10348111000001104","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41942511000001108","13203311000001108","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Dowelhurst Ltd)"
"41942511000001108","18085911000001103","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"41942511000001108","25833611000001106","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Ennogen Healthcare Ltd)"
"41942511000001108","30008911000001108","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Mawdsley-Brooks & Company Ltd)"
"41942511000001108","31564011000001109","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (J M McGill Ltd)"
"41942511000001108","32201411000001108","Cefaclor 125mg/5ml oral suspension","Cefaclor","Cefaclor 125mg/5ml oral suspension (Niche Pharma Ltd)"
"41945811000001104","238811000001105","Cefuroxime 125mg/5ml oral suspension","Cefuroxime","Zinnat 125mg/5ml oral suspension (Sandoz Ltd)"
"39694611000001101","211911000001100","Cefuroxime 250mg tablets","Cefuroxime","Zinnat 250mg tablets (Sandoz Ltd)"
"39694611000001101","9547111000001104","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Sandoz Ltd)"
"39694611000001101","10096411000001100","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (A A H Pharmaceuticals Ltd)"
"39694611000001101","10271811000001105","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39694611000001101","10885511000001106","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Teva UK Ltd)"
"39694611000001101","13743011000001107","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Tillomed Laboratories Ltd)"
"39694611000001101","13988811000001107","Cefuroxime 250mg tablets","Cefuroxime","Zinnat 250mg tablets (DE Pharmaceuticals)"
"39694611000001101","14768111000001105","Cefuroxime 250mg tablets","Cefuroxime","Zinnat 250mg tablets (Sigma Pharmaceuticals Plc)"
"39694611000001101","15074511000001108","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Sigma Pharmaceuticals Plc)"
"39694611000001101","16450411000001109","Cefuroxime 250mg tablets","Cefuroxime","Zinnat 250mg tablets (Lexon (UK) Ltd)"
"39694611000001101","17853111000001104","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Phoenix Healthcare Distribution Ltd)"
"39694611000001101","19712711000001106","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (DE Pharmaceuticals)"
"39694611000001101","21831411000001105","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Waymade Healthcare Plc)"
"39694611000001101","30011011000001101","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Mawdsley-Brooks & Company Ltd)"
"39694611000001101","37392311000001102","Cefuroxime 250mg tablets","Cefuroxime","Zinnat 250mg tablets (CST Pharma Ltd)"
"39694611000001101","37706411000001106","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (CST Pharma Ltd)"
"39694611000001101","38826311000001102","Cefuroxime 250mg tablets","Cefuroxime","Cefuroxime 250mg tablets (Medihealth (Northern) Ltd)"
"39684511000001101","228011000001102","Cefuroxime 125mg tablets","Cefuroxime","Zinnat 125mg tablets (Sandoz Ltd)"
"36134011000001105","37011000001109","Cefaclor 125mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"36134011000001105","576111000001105","Cefaclor 125mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 125mg/5ml oral suspension sugar free (Teva UK Ltd)"
"36134011000001105","531011000001104","Cefaclor 125mg/5ml oral suspension sugar free","Cefaclor","Keftid 125mg/5ml oral suspension (Strides Pharma UK Ltd)"
"36134011000001105","141511000001101","Cefaclor 125mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"36134011000001105","10309911000001103","Cefaclor 125mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 125mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd)"
"36134011000001105","13203511000001102","Cefaclor 125mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 125mg/5ml oral suspension sugar free (Dowelhurst Ltd)"
"36134011000001105","17867211000001105","Cefaclor 125mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 125mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"36134111000001106","745411000001106","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"36134111000001106","248911000001101","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 250mg/5ml oral suspension sugar free (Teva UK Ltd)"
"36134111000001106","318811000001107","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Keftid 250mg/5ml oral suspension (Strides Pharma UK Ltd)"
"36134111000001106","594511000001101","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"36134111000001106","9764411000001109","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 250mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"36134111000001106","10310111000001109","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 250mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd)"
"36134111000001106","13211611000001104","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 250mg/5ml oral suspension sugar free (Dowelhurst Ltd)"
"36134111000001106","17867411000001109","Cefaclor 250mg/5ml oral suspension sugar free","Cefaclor","Cefaclor 250mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"41942611000001107","602211000001101","Cefaclor 250mg/5ml oral suspension","Cefaclor","Distaclor 250mg/5ml oral suspension (Flynn Pharma Ltd)"
"41942611000001107","647311000001100","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"41942611000001107","5311000001107","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"41942611000001107","400511000001101","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Ranbaxy (UK) Ltd)"
"41942611000001107","4114111000001106","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41942611000001107","8825311000001105","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41942611000001107","13211411000001102","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Dowelhurst Ltd)"
"41942611000001107","18086111000001107","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"41942611000001107","25834011000001102","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Ennogen Healthcare Ltd)"
"41942611000001107","31564611000001102","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (J M McGill Ltd)"
"41942611000001107","32201711000001102","Cefaclor 250mg/5ml oral suspension","Cefaclor","Cefaclor 250mg/5ml oral suspension (Niche Pharma Ltd)"
"35368511000001109","389311000001106","Amoxicillin 125mg/1.25ml oral suspension paediatric","Amoxicillin","Amoxil 125mg/1.25ml paediatric oral suspension (GlaxoSmithKline UK Ltd)"
"36134211000001100","583511000001100","Cefaclor 375mg modified-release tablets","Cefaclor","Distaclor MR 375mg tablets (Flynn Pharma Ltd)"
"36134211000001100","869711000001109","Cefaclor 375mg modified-release tablets","Cefaclor","Bacticlor MR 375mg tablets (Ranbaxy (UK) Ltd)"
"36134211000001100","168011000001109","Cefaclor 375mg modified-release tablets","Cefaclor","Cefaclor 375mg modified-release tablets (Ranbaxy (UK) Ltd)"
"36134211000001100","804411000001101","Cefaclor 375mg modified-release tablets","Cefaclor","Cefaclor 375mg modified-release tablets (Alliance Healthcare (Distribution) Ltd)"
"36134211000001100","3663611000001103","Cefaclor 375mg modified-release tablets","Cefaclor","Cefaclor 375mg modified-release tablets (A A H Pharmaceuticals Ltd)"
"36134211000001100","4324111000001105","Cefaclor 375mg modified-release tablets","Cefaclor","Cefaclor 375mg modified-release tablets (Kent Pharma (UK) Ltd)"
"39107311000001103","177211000001105","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"39107311000001103","108811000001104","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythroped SF 250mg/5ml oral suspension (Advanz Pharma)"
"39107311000001103","592611000001105","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Teva UK Ltd)"
"39107311000001103","784711000001108","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd)"
"39107311000001103","273611000001101","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)"
"39107311000001103","506011000001101","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"39107311000001103","364011000001109","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"39107311000001103","10060711000001105","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Abbott Laboratories Ltd)"
"39107311000001103","10308011000001107","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd)"
"39107311000001103","13621111000001104","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Pinewood Healthcare)"
"39107311000001103","17903011000001103","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"39107311000001103","21975811000001102","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc)"
"39107311000001103","23903511000001100","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (DE Pharmaceuticals)"
"39107311000001103","29852611000001106","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)"
"39107311000001103","30810111000001105","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd)"
"39107311000001103","38890411000001102","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)"
"41949211000001102","348611000001104","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41949211000001102","889511000001102","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Actavis UK Ltd)"
"41949211000001102","237511000001108","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"41949211000001102","605811000001107","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Sandoz Ltd)"
"41949211000001102","845911000001101","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41949211000001102","10308311000001105","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Focus Pharmaceuticals Ltd)"
"41949211000001102","13620711000001106","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Pinewood Healthcare)"
"41949211000001102","17903311000001100","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"41949211000001102","21975411000001104","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Waymade Healthcare Plc)"
"41949211000001102","23903111000001109","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (DE Pharmaceuticals)"
"41949211000001102","29856611000001107","Erythromycin ethyl succinate 500mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"39107211000001106","433911000001109","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"39107211000001106","178911000001100","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythroped Forte SF 500mg/5ml oral suspension (Advanz Pharma)"
"39107211000001106","848711000001105","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Teva UK Ltd)"
"39107211000001106","415511000001109","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd)"
"39107211000001106","364211000001104","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)"
"39107211000001106","78611000001101","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"39107211000001106","626611000001105","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"39107211000001106","10060911000001107","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Abbott Laboratories Ltd)"
"39107211000001106","10308511000001104","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd)"
"39107211000001106","13621311000001102","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Pinewood Healthcare)"
"39107211000001106","17903511000001106","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"39107211000001106","21976011000001104","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Waymade Healthcare Plc)"
"39107211000001106","23903711000001105","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","Erythromycin ethyl succinate","Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (DE Pharmaceuticals)"
"41946311000001103","220811000001105","Clarithromycin 250mg tablets","Clarithromycin","Klaricid 250mg tablets (Abbott Laboratories Ltd)"
"41946311000001103","5377011000001108","Clarithromycin 250mg tablets","Clarithromycin","Klaricid 250mg tablets (Waymade Healthcare Plc)"
"41946311000001103","5514211000001102","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Dowelhurst Ltd)"
"41946311000001103","5551011000001104","Clarithromycin 250mg tablets","Clarithromycin","Klaricid 250mg tablets (Dowelhurst Ltd)"
"41946311000001103","8818911000001106","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Teva UK Ltd)"
"41946311000001103","8825911000001106","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Kent Pharma (UK) Ltd)"
"41946311000001103","8914911000001107","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Viatris UK Healthcare Ltd)"
"41946311000001103","8927511000001103","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (A A H Pharmaceuticals Ltd)"
"41946311000001103","8993611000001100","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Sandoz Ltd)"
"41946311000001103","9033411000001103","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Alliance Healthcare (Distribution) Ltd)"
"41946311000001103","9038211000001105","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Sun Pharmaceutical Industries Europe B.V.)"
"41946311000001103","13745611000001101","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Tillomed Laboratories Ltd)"
"41946311000001103","13765011000001103","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Apotex UK Ltd)"
"41946311000001103","14694011000001106","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Actavis UK Ltd)"
"41946311000001103","14735011000001105","Clarithromycin 250mg tablets","Clarithromycin","Klaricid 250mg tablets (Sigma Pharmaceuticals Plc)"
"41946311000001103","15080711000001102","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Sigma Pharmaceuticals Plc)"
"41946311000001103","17522411000001102","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Somex Pharma)"
"41946311000001103","17859611000001109","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Phoenix Healthcare Distribution Ltd)"
"41946311000001103","17965211000001106","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Almus Pharmaceuticals Ltd)"
"41946311000001103","18271111000001101","Clarithromycin 250mg tablets","Clarithromycin","Klaricid 250mg tablets (Necessity Supplies Ltd)"
"41946311000001103","19715011000001104","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (DE Pharmaceuticals)"
"41946311000001103","20096711000001105","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Wockhardt UK Ltd)"
"41946311000001103","20165611000001102","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Accord-UK Ltd)"
"41946311000001103","21854711000001102","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Waymade Healthcare Plc)"
"41946311000001103","35140911000001102","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Milpharm Ltd)"
"41946311000001103","36846911000001107","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Torrent Pharma (UK) Ltd)"
"41946311000001103","37402011000001108","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (HEC Pharm GmbH)"
"41946311000001103","38836811000001108","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Medihealth (Northern) Ltd)"
"41946311000001103","42203711000001100","Clarithromycin 250mg tablets","Clarithromycin","Clarithromycin 250mg tablets (Brown & Burk UK Ltd)"
"36142611000001107","40811000001101","Clarithromycin 500mg modified-release tablets","Clarithromycin","Klaricid XL 500mg tablets (Viatris UK Healthcare Ltd)"
"36142611000001107","5377711000001105","Clarithromycin 500mg modified-release tablets","Clarithromycin","Klaricid XL 500mg tablets (Waymade Healthcare Plc)"
"36142611000001107","10499211000001103","Clarithromycin 500mg modified-release tablets","Clarithromycin","Klaricid XL 500mg tablets (Dowelhurst Ltd)"
"36142611000001107","18149211000001106","Clarithromycin 500mg modified-release tablets","Clarithromycin","Clarie XL 500mg tablets (Teva UK Ltd)"
"36142611000001107","21667211000001100","Clarithromycin 500mg modified-release tablets","Clarithromycin","Mycifor XL 500mg tablets (Forum Products Ltd)"
"36142611000001107","21708211000001106","Clarithromycin 500mg modified-release tablets","Clarithromycin","Febzin XL 500mg tablets (Actavis UK Ltd)"
"36142611000001107","33656011000001109","Clarithromycin 500mg modified-release tablets","Clarithromycin","Xetinin XL 500mg tablets (Morningside Healthcare Ltd)"
"39733511000001103","794511000001102","Azithromycin 500mg tablets","Azithromycin","Zithromax 500mg tablets (Pfizer Ltd)"
"39733511000001103","5337511000001102","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Waymade Healthcare Plc)"
"39733511000001103","5519111000001109","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Dowelhurst Ltd)"
"39733511000001103","5602511000001102","Azithromycin 500mg tablets","Azithromycin","Zithromax 500mg tablets (Dowelhurst Ltd)"
"39733511000001103","11028111000001105","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Teva UK Ltd)"
"39733511000001103","11252311000001102","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (A A H Pharmaceuticals Ltd)"
"39733511000001103","11579411000001106","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Sandoz Ltd)"
"39733511000001103","14759911000001105","Azithromycin 500mg tablets","Azithromycin","Clamelle 500mg tablets (Actavis UK Ltd)"
"39733511000001103","15051411000001105","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Sigma Pharmaceuticals Plc)"
"39733511000001103","15472811000001107","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Alliance Healthcare (Distribution) Ltd)"
"39733511000001103","17791411000001100","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Phoenix Healthcare Distribution Ltd)"
"39733511000001103","19474211000001108","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Viatris UK Healthcare Ltd)"
"39733511000001103","19543911000001109","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Aspire Pharma Ltd)"
"39733511000001103","19707211000001103","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (DE Pharmaceuticals)"
"39733511000001103","20943011000001102","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Actavis UK Ltd)"
"39733511000001103","32395911000001107","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Kent Pharma (UK) Ltd)"
"39733511000001103","34642911000001105","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Almus Pharmaceuticals Ltd)"
"39733511000001103","36420111000001101","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Crescent Pharma Ltd)"
"39733511000001103","37042711000001106","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Mawdsley-Brooks & Company Ltd)"
"39733511000001103","37857911000001108","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Somex Pharma)"
"39733511000001103","38006911000001107","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Accord-UK Ltd)"
"39733511000001103","38710611000001103","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Milpharm Ltd)"
"39733511000001103","38810611000001100","Azithromycin 500mg tablets","Azithromycin","Azithromycin 500mg tablets (Medihealth (Northern) Ltd)"
"41942011000001100","85911000001108","Azithromycin 250mg capsules","Azithromycin","Zithromax 250mg capsules (Pfizer Ltd)"
"41942011000001100","5518911000001104","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Dowelhurst Ltd)"
"41942011000001100","5602011000001105","Azithromycin 250mg capsules","Azithromycin","Zithromax 250mg capsules (Dowelhurst Ltd)"
"41942011000001100","10482311000001104","Azithromycin 250mg capsules","Azithromycin","Zithromax 250mg capsules (Waymade Healthcare Plc)"
"41942011000001100","13991411000001102","Azithromycin 250mg capsules","Azithromycin","Zithromax 250mg capsules (DE Pharmaceuticals)"
"41942011000001100","14768711000001106","Azithromycin 250mg capsules","Azithromycin","Zithromax 250mg capsules (Sigma Pharmaceuticals Plc)"
"41942011000001100","14789411000001105","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Teva UK Ltd)"
"41942011000001100","14968311000001103","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (A A H Pharmaceuticals Ltd)"
"41942011000001100","15017711000001104","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Alliance Healthcare (Distribution) Ltd)"
"41942011000001100","15071111000001102","Azithromycin 250mg capsules","Azithromycin","Azithromycin 250mg capsules (Sigma Pharmaceuticals Plc)"
"41942011000001100","17481311000001100","Azithromycin 250mg capsules","Azithromycin","Zithromax 250mg capsules (Mawdsley-Brooks & Company Ltd)"
