"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"23661311000001105","30273011000001101","Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (Waymade Healthcare Plc)"
"23661311000001105","37532911000001106","Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (CST Pharma Ltd)"
"23661311000001105","37700511000001108","Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (Pilsco Ltd)"
"23661311000001105","37994011000001101","Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (Pharmaram Ltd)"
"23661311000001105","38165511000001103","Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (DE Pharmaceuticals)"
"23661411000001103","23622011000001107","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd)"
"23661411000001103","30273211000001106","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (Waymade Healthcare Plc)"
"23661411000001103","37533111000001102","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (CST Pharma Ltd)"
"23661411000001103","37700711000001103","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (Pilsco Ltd)"
"23661411000001103","37994211000001106","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (Pharmaram Ltd)"
"23661411000001103","38165311000001109","Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler","Fluticasone + Vilanterol","Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (DE Pharmaceuticals)"
"40455711000001101","40445111000001100","Fluticasone propionate 100micrograms/dose / Salmeterol 12.75micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seffalair Spiromax 12.75micrograms/dose / 100micrograms/dose dry powder inhaler (Teva UK Ltd)"
"38897611000001100","3186911000001100","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (GlaxoSmithKline UK Ltd)"
"38897611000001100","5275611000001101","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Waymade Healthcare Plc)"
"38897611000001100","5317111000001100","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Dowelhurst Ltd)"
"38897611000001100","13997111000001100","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (DE Pharmaceuticals)"
"38897611000001100","14674111000001100","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Sigma Pharmaceuticals Plc)"
"38897611000001100","16240811000001109","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Lexon (UK) Ltd)"
"38897611000001100","16587911000001104","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Stephar (U.K.) Ltd)"
"38897611000001100","17440111000001102","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Mawdsley-Brooks & Company Ltd)"
"38897611000001100","18185011000001106","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Necessity Supplies Ltd)"
"38897611000001100","39567811000001100","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Fixkoh Airmaster 50micrograms/dose / 100micrograms/dose dry powder inhaler (Genus Pharmaceuticals Ltd)"
"38897611000001100","41158211000001107","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Campona Airmaster 50micrograms/dose / 100micrograms/dose dry powder inhaler (Genesis Pharmaceuticals Ltd)"
"38897611000001100","41977111000001103","Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 100 Accuhaler (Pilsco Ltd)"
"40455811000001109","40444911000001101","Fluticasone propionate 202micrograms/dose / Salmeterol 12.75micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seffalair Spiromax 12.75micrograms/dose / 202micrograms/dose dry powder inhaler (Teva UK Ltd)"
"38897511000001104","3187211000001106","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (GlaxoSmithKline UK Ltd)"
"38897511000001104","5276011000001104","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (Waymade Healthcare Plc)"
"38897511000001104","5317311000001103","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (Dowelhurst Ltd)"
"38897511000001104","13997511000001109","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (DE Pharmaceuticals)"
"38897511000001104","14674711000001104","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (Sigma Pharmaceuticals Plc)"
"38897511000001104","16241011000001107","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (Lexon (UK) Ltd)"
"38897511000001104","17440311000001100","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (Mawdsley-Brooks & Company Ltd)"
"38897511000001104","18185211000001101","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (Necessity Supplies Ltd)"
"38897511000001104","35515511000001100","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)"
"38897511000001104","37443211000001101","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (CST Pharma Ltd)"
"38897511000001104","37702211000001106","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 250 Accuhaler (Pilsco Ltd)"
"38897511000001104","39567611000001104","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Fixkoh Airmaster 50micrograms/dose / 250micrograms/dose dry powder inhaler (Genus Pharmaceuticals Ltd)"
"38897511000001104","40504911000001103","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Sereflo Ciphaler 50micrograms/dose / 250micrograms/dose dry powder inhaler (Cipla EU Ltd)"
"38897511000001104","41158811000001108","Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Campona Airmaster 50micrograms/dose / 250micrograms/dose dry powder inhaler (Genesis Pharmaceuticals Ltd)"
"38897411000001103","3188311000001102","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd)"
"38897411000001103","5276211000001109","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (Waymade Healthcare Plc)"
"38897411000001103","5317511000001109","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (Dowelhurst Ltd)"
"38897411000001103","14705211000001107","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (Sigma Pharmaceuticals Plc)"
"38897411000001103","16241111000001108","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (Lexon (UK) Ltd)"
"38897411000001103","17440511000001106","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (Mawdsley-Brooks & Company Ltd)"
"38897411000001103","18185411000001102","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (Necessity Supplies Ltd)"
"38897411000001103","18611411000001104","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (DE Pharmaceuticals)"
"38897411000001103","30950311000001106","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (Sandoz Ltd)"
"38897411000001103","31064811000001101","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd)"
"38897411000001103","33679711000001103","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Aerivio Spiromax 50micrograms/dose / 500micrograms/dose dry powder inhaler (Teva UK Ltd)"
"38897411000001103","35515311000001106","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Fusacomb Easyhaler 50micrograms/dose / 500micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)"
"38897411000001103","36604711000001102","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Stalpex 50micrograms/dose / 500micrograms/dose dry powder inhaler (Glenmark Pharmaceuticals Europe Ltd)"
"38897411000001103","37443411000001102","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (CST Pharma Ltd)"
"38897411000001103","37702611000001108","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Seretide 500 Accuhaler (Pilsco Ltd)"
"38897411000001103","37714411000001100","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (Pilsco Ltd)"
"38897411000001103","39567411000001102","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Fixkoh Airmaster 50micrograms/dose / 500micrograms/dose dry powder inhaler (Genus Pharmaceuticals Ltd)"
"38897411000001103","41159011000001107","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Campona Airmaster 50micrograms/dose / 500micrograms/dose dry powder inhaler (Genesis Pharmaceuticals Ltd)"
"38897411000001103","41619211000001108","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","Sereflo Ciphaler 50micrograms/dose / 500micrograms/dose dry powder inhaler (Cipla EU Ltd)"
"38897411000001103","42343111000001100","Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler","Fluticasone + Salmeterol","AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (CST Pharma Ltd)"
"39116311000001103","39115411000001101","Indacaterol 125micrograms/dose / Mometasone 127.5micrograms/dose inhalation powder capsules with device","Indacaterol + Mometasone","Atectura Breezhaler 125micrograms/127.5micrograms inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)"
"39116411000001105","39115911000001109","Indacaterol 125micrograms/dose / Mometasone 260micrograms/dose inhalation powder capsules with device","Indacaterol + Mometasone","Atectura Breezhaler 125micrograms/260micrograms inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)"
"39116511000001109","39114511000001103","Indacaterol 125micrograms/dose / Mometasone 62.5micrograms/dose inhalation powder capsules with device","Indacaterol + Mometasone","Atectura Breezhaler 125micrograms/62.5micrograms inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)"
